LocationID,Count,ProgID,SurveyDescription,Easting,Northing,Location,Borough,Functional cycling area,latitude,longitude,office_government_count,office_association_count,office_company_count,office_consulting_count,office_financial_count,office_coworking_count,office_lawyer_count,office_estate_agent_count,office_insurance_count,office_telecommunication_count,amenity_restaurant_count,amenity_cafe_count,amenity_bar_count,amenity_pub_count,amenity_fast_food_count,amenity_bicycle_parking_count,railway_subway_entrance_count,public_transport_platform_count,amenity_bus_station_count,amenity_taxi_count,amenity_parking_count,amenity_ferry_terminal_count,highway_bus_stop_count,amenity_parking_space_count,railway_tram_stop_count,shop_convenience_count,shop_supermarket_count,shop_mall_count,shop_department_store_count,shop_bakery_count,shop_butcher_count,shop_clothes_count,shop_hardware_count,shop_furniture_count,shop_electronics_count,leisure_park_count,leisure_sports_centre_count,leisure_playground_count,leisure_stadium_count,leisure_swimming_pool_count,leisure_pitch_count,leisure_track_count,leisure_fitness_centre_count,leisure_garden_count,leisure_nature_reserve_count,building_residential_count,building_house_count,building_detached_count,building_apartments_count,building_bungalow_count,geometry,population_density
INNCY017,2851,INNCY,Inner area cycle surveys,531193,176322,Brixton Road,Lambeth,Inner,51.47066271,-0.112540657,0,0,2,0,0,0,3,1,0,0,32,25,7,8,31,239,2,126,0,0,2,0,77,0,0,33,3,0,0,2,3,3,5,1,2,1,0,2,0,0,3,0,4,1,0,0,0,0,0,0,POINT (531193 176322),192.71741573033697
INNCY018,1841,INNCY,Inner area cycle surveys,530831,175941,Stockwell Road,Lambeth,Inner,51.46732253,-0.117890429,0,0,2,0,0,0,4,6,0,0,35,28,11,13,34,269,4,141,0,1,1,0,87,0,0,28,2,0,0,3,2,5,5,0,2,1,0,0,0,0,4,0,4,0,0,0,0,0,0,0,POINT (530831 175941),184.13720930232554
INNCY019,2518,INNCY,Inner area cycle surveys,530435,176986,South Lambeth Road,Lambeth,Inner,51.47680494,-0.123202752,0,0,2,0,0,0,1,10,0,0,25,34,4,13,20,262,4,131,0,1,12,0,73,0,0,31,3,0,0,2,2,3,3,0,3,1,1,1,0,0,4,0,6,0,0,0,0,0,0,0,POINT (530435 176986),211.12638036809807
INNCY020,2626,INNCY,Inner area cycle surveys,534437,175953,Peckham Rye,Southwark,Inner,51.46658601,-0.066003676,0,2,0,0,0,0,1,2,0,0,17,10,2,6,10,182,0,84,1,1,1,0,71,0,0,8,3,1,0,1,0,3,1,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,POINT (534437 175953),149.60546874999997
INNCY021,668,INNCY,Inner area cycle surveys,531450,178461,Kennigton Lane,Lambeth,Inner,51.48982544,-0.108047332,1,0,5,0,0,0,3,19,0,0,46,32,4,25,38,330,6,186,0,1,15,0,104,1,0,29,5,0,1,4,0,8,4,1,1,1,1,6,0,0,5,0,7,2,0,0,0,1,0,0,POINT (531450 178461),203.09767441860458
INNCY022,3954,INNCY,Inner area cycle surveys,532248,179002,New Kent Road,Southwark,Inner,51.49450124,-0.096357594,3,0,5,2,0,0,2,4,0,0,43,44,3,24,52,354,6,176,0,1,8,0,101,0,0,44,6,0,1,3,2,7,2,3,1,3,0,2,0,0,6,0,8,0,0,0,0,0,0,0,POINT (532248 179002),223.69432989690736
INNCY023,536,INNCY,Inner area cycle surveys,535073,178558,Rotherhithe New Road,Southwark,Inner,51.48984407,-0.055858117,0,0,8,0,0,0,4,6,0,0,7,8,2,7,6,84,3,102,0,1,0,0,62,0,0,6,1,0,0,2,0,5,2,0,0,0,0,2,0,1,3,0,2,0,0,0,0,0,0,0,POINT (535073 178558),144.94132231404953
INNCY024,1850,INNCY,Inner area cycle surveys,532063,174182,Norwood Road,Southwark,Inner,51.45122923,-0.100820743,0,0,0,0,0,0,0,2,0,0,7,4,1,1,5,105,0,102,0,0,0,0,59,0,0,6,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,POINT (532063 174182),128.51034482758615
INNCY025,501,INNCY,Inner area cycle surveys,534755,173071,London Road,Lewisham,Inner,51.44061167,-0.062525357,0,0,0,0,0,0,0,0,0,0,1,2,1,2,2,26,0,63,0,0,0,0,63,0,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,POINT (534755 173071),89.19655172413792
INNCY026,2002,INNCY,Inner area cycle surveys,533969,178110,Old Kent Road,Southwark,Inner,51.48608057,-0.071919786,0,0,0,0,0,0,1,0,0,0,4,2,0,3,4,115,0,87,0,1,1,0,63,0,0,6,1,0,0,1,0,1,1,0,0,0,0,5,0,0,4,0,1,0,0,0,0,0,0,0,POINT (533969 178110),197.91600000000005
INNCY028,1408,INNCY,Inner area cycle surveys,523111,175298,Upper Richmond Road,Wandsworth,Inner,51.46327427,-0.229195798,0,0,0,0,0,0,1,6,0,0,5,5,0,1,2,82,0,54,0,0,3,0,50,0,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,POINT (523111 175298),105.59400000000001
INNCY029,1875,INNCY,Inner area cycle surveys,525948,175605,Wandsworth Bridge,Hammersmith & Fulham,Inner,51.46540969,-0.188269332,0,0,2,0,0,0,1,5,0,0,16,9,1,3,5,173,0,71,0,0,1,2,63,0,0,16,0,0,0,1,0,1,1,13,1,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,POINT (525948 175605),172.82366412213733
INNCY030,5089,INNCY,Inner area cycle surveys,524261,175780,Putney Bridge,Hammersmith & Fulham,Inner,51.467355,-0.212480787,0,0,0,0,0,0,1,9,0,0,13,18,1,8,1,174,1,65,0,0,3,1,55,0,0,11,1,0,0,0,0,2,0,1,1,0,3,1,0,0,0,0,2,0,0,1,0,0,0,0,POINT (524261 175780),146.4050420168067
INNCY031,1397,INNCY,Inner area cycle surveys,523973,177538,Lillie Road,Hammersmith & Fulham,Inner,51.4832175,-0.216008496,0,0,0,0,0,0,0,4,0,0,12,11,0,9,5,290,1,37,0,0,1,0,37,0,0,12,4,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (523973 177538),195.46263736263734
INNCY032,2250,INNCY,Inner area cycle surveys,529186,177288,Battersea Park Road,Wandsworth,Inner,51.47980527,-0.14106706,0,1,1,0,2,0,1,6,0,0,23,25,1,10,19,139,2,67,0,4,4,1,56,0,0,20,6,0,0,2,2,5,2,1,1,0,4,1,0,0,0,0,4,2,0,0,0,0,0,0,POINT (529186 177288),264.14488188976384
INNCY033,2413,INNCY,Inner area cycle surveys,527090,177225,Battersea Bridge Road,Wandsworth,Inner,51.47971346,-0.171256186,0,0,0,0,0,0,0,14,0,0,66,24,7,9,5,189,0,58,0,0,21,2,54,0,0,13,3,0,0,6,3,29,1,13,3,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,POINT (527090 177225),196.14610389610385
INNCY034,1888,INNCY,Inner area cycle surveys,527453,177343,Albert Bridge Road,Wandsworth,Inner,51.48069231,-0.165989209,0,0,0,0,0,0,0,14,0,0,55,13,3,10,4,146,0,51,0,0,13,1,47,0,0,9,4,0,0,2,2,40,0,7,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,POINT (527453 177343),194.48507462686558
INNCY035,1984,INNCY,Inner area cycle surveys,528627,175500,Cedars Road,Lambeth,Inner,51.46386412,-0.149762558,0,0,0,0,1,0,1,15,0,0,55,25,13,17,21,116,3,70,0,1,1,0,63,0,0,19,0,0,0,0,1,3,0,2,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,POINT (528627 175500),145.76267605633808
INNCY036,489,INNCY,Inner area cycle surveys,522607,173118,Kingston Road,Wandsworth,Inner,51.4437913,-0.237202081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,32,0,0,0,0,30,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (522607 173118),113.6128205128205
INNCY037,553,INNCY,Inner area cycle surveys,524287,174215,West Hill,Wandsworth,Inner,51.45328442,-0.212656223,0,0,0,0,0,0,0,3,0,0,4,5,0,0,1,64,1,62,0,0,1,0,62,0,0,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,1,0,0,0,0,0,0,0,POINT (524287 174215),118.02500000000006
INNCY038,1032,INNCY,Inner area cycle surveys,523823,174512,Putney Hill,Wandsworth,Inner,51.45605518,-0.219226755,0,0,0,0,0,0,0,4,0,0,7,8,0,1,3,82,1,63,0,0,3,0,61,0,0,12,0,0,0,0,0,1,0,0,1,0,1,0,0,0,8,0,2,0,0,1,0,0,0,0,POINT (523823 174512),112.22592592592595
INNCY041,1642,INNCY,Inner area cycle surveys,527237,175764,Falcon Road,Wandsworth,Inner,51.46655056,-0.169666102,0,0,1,0,0,0,3,21,0,0,63,47,23,14,34,124,3,90,0,4,2,1,76,0,0,28,2,0,2,5,3,14,2,8,3,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,POINT (527237 175764),183.2408536585366
INNCY042,3676,INNCY,Inner area cycle surveys,526015,177204,King's Road,Hammersmith & Fulham,Inner,51.47976501,-0.186735633,0,0,1,0,0,0,1,11,0,0,55,28,8,12,8,240,3,84,0,1,18,1,78,0,0,13,1,0,0,3,3,13,2,21,3,1,1,1,0,0,0,0,8,1,0,0,0,0,0,0,POINT (526015 177204),203.1638888888889
INNCY043,5143,INNCY,Inner area cycle surveys,528118,177811,Chelsea Embankment,Kensington & Chelsea,Inner,51.48474806,-0.156248488,0,0,2,0,0,0,0,17,0,0,41,16,1,6,8,156,0,75,1,3,11,2,50,0,0,7,6,0,1,5,1,79,0,4,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,POINT (528118 177811),211.28914728682165
INNCY044,1331,INNCY,Inner area cycle surveys,528264,175206,Clapham Common (north side),Wandsworth,Inner,51.46130428,-0.155091704,0,0,0,0,1,0,2,22,0,0,69,29,22,14,22,95,1,79,0,2,1,0,71,0,0,17,3,0,2,3,1,17,2,5,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (528264 175206),147.00434782608698
INNCY045,1951,INNCY,Inner area cycle surveys,525713,177238,Fulham Road,Hammersmith & Fulham,Inner,51.4801377,-0.191070105,0,0,1,0,0,0,2,7,0,0,46,31,6,14,11,287,8,88,0,1,13,0,83,0,0,19,2,0,0,3,6,9,1,21,3,1,2,1,0,0,0,0,6,1,0,0,0,0,0,0,POINT (525713 177238),206.75654450261777
INNCY046,643,INNCY,Inner area cycle surveys,525358,174311,Buckhold Road,Wandsworth,Inner,51.45391129,-0.197216607,0,0,1,0,0,0,1,5,0,0,15,13,1,1,13,147,0,65,0,1,0,0,52,0,0,9,2,0,1,1,0,7,0,0,1,0,4,0,0,0,8,0,7,0,0,0,1,0,0,0,POINT (525358 174311),129.85118110236223
INNCY047,597,INNCY,Inner area cycle surveys,522577,182268,Scrubs Lane,Hammersmith & Fulham,Inner,51.52603088,-0.234460263,0,0,3,0,0,0,0,2,0,0,6,7,0,0,12,53,2,39,0,0,0,0,30,0,0,12,0,0,0,1,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,POINT (522577 182268),150.90461538461543
INNCY049,1095,INNCY,Inner area cycle surveys,523160,179647,Goldhawk Road,Hammersmith & Fulham,Inner,51.50234889,-0.226975551,1,2,9,3,2,0,8,25,0,0,95,40,4,8,44,372,7,85,0,3,8,0,75,0,0,21,6,0,1,11,5,72,5,6,4,0,1,1,0,0,0,0,8,0,0,0,0,0,3,0,POINT (523160 179647),195.2598930481283
INNCY050,713,INNCY,Inner area cycle surveys,523385,178939,Shepherd's Bush Road,Hammersmith & Fulham,Inner,51.49593697,-0.223982918,0,1,13,4,2,0,8,30,0,1,80,42,4,16,34,436,11,106,0,2,5,0,73,0,0,19,4,0,0,5,2,5,5,4,1,0,2,2,0,0,0,0,11,0,0,0,0,0,3,0,POINT (523385 178939),202.7894736842105
INNCY051,1243,INNCY,Inner area cycle surveys,524675,180242,Holland Park Avenue,Kensington & Chelsea,Inner,51.50736435,-0.204949649,0,0,6,0,0,0,0,36,0,0,52,37,5,3,11,307,6,66,0,0,12,0,56,0,0,13,3,0,0,4,2,87,0,4,0,0,0,4,0,0,0,0,6,0,1,0,0,0,0,0,POINT (524675 180242),193.18473684210528
INNCY052,3855,INNCY,Inner area cycle surveys,525180,179355,Kensington High Street,Kensington & Chelsea,Inner,51.49928134,-0.197991451,0,0,8,1,0,0,1,35,0,0,99,45,3,1,21,270,2,60,0,0,8,0,45,0,0,22,1,0,2,7,1,30,5,2,1,0,0,1,0,0,0,0,8,0,1,0,0,0,0,0,POINT (525180 179355),204.75842105263146
INNCY053,1176,INNCY,Inner area cycle surveys,524824,184403,Kilburn High Road (Brondesbury),Camden,Inner,51.54472636,-0.201330828,0,0,1,0,0,0,1,3,0,0,10,10,1,3,6,148,2,81,0,0,4,0,64,0,0,3,5,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,2,0,1,0,0,0,0,0,POINT (524824 184403),161.00414201183432
INNCY054,2076,INNCY,Inner area cycle surveys,525464,183570,Kilburn High Road (Kilburn Park),Camden,Inner,51.53709848,-0.192403094,1,0,1,0,0,0,1,8,0,0,15,10,1,1,3,155,2,88,0,0,4,0,70,0,0,12,3,0,0,2,0,2,0,1,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,POINT (525464 183570),198.33403141361248
INNCY055,579,INNCY,Inner area cycle surveys,527395,185045,Haverstock Hill,Camden,Inner,51.54992191,-0.164042962,0,0,0,0,0,0,1,7,0,0,22,14,1,5,6,154,2,72,0,1,2,0,72,0,0,11,4,0,0,1,0,3,0,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,POINT (527395 185045),199.21564245810063
INNCY056,3341,INNCY,Inner area cycle surveys,528998,185037,Kentish Town Road,Camden,Inner,51.54948617,-0.14093968,1,0,5,0,0,0,1,11,1,0,38,20,8,11,21,298,4,136,0,2,4,1,84,0,0,17,6,0,0,8,3,19,0,2,0,0,2,5,0,0,0,0,3,0,0,0,0,0,1,0,POINT (528998 185037),177.07679558011043
INNCY057,3045,INNCY,Inner area cycle surveys,529211,182856,Hampstead Road,Camden,Inner,51.52983759,-0.138669329,0,1,10,1,1,2,1,2,0,0,43,60,13,24,33,404,19,156,0,6,7,0,82,0,0,21,6,0,1,6,2,14,0,2,0,1,2,3,0,0,0,0,4,0,0,0,0,0,0,0,POINT (529211 182856),241.35267175572517
INNCY058,1245,INNCY,Inner area cycle surveys,529472,182995,Eversholt Street,Camden,Inner,51.531027,-0.134857806,0,1,10,0,1,1,1,2,0,0,67,88,17,29,43,457,22,168,0,6,8,0,88,0,0,29,8,0,1,5,2,39,0,2,0,1,2,3,0,0,0,0,4,0,0,0,0,0,0,0,POINT (529472 182995),250.51241379310338
INNCY059,590,INNCY,Inner area cycle surveys,528131,183675,Prince Albert Road,Camden,Inner,51.5374436,-0.153932284,0,0,4,0,0,0,2,8,0,0,33,20,13,11,15,152,3,84,0,4,5,2,56,0,0,6,2,0,0,6,1,26,1,3,0,1,1,2,0,0,1,0,2,0,0,2,0,0,0,0,POINT (528131 183675),159.54466019417478
INNCY060,585,INNCY,Inner area cycle surveys,527038,181309,Sussex Gardens,Westminster,Inner,51.51642756,-0.170535546,2,0,8,3,0,0,3,42,1,0,106,66,10,13,38,250,11,135,0,3,35,0,73,0,0,41,6,1,1,7,3,19,6,2,1,0,0,2,0,0,3,0,6,1,0,0,1,0,0,0,POINT (527038 181309),235.55750000000006
INNCY061,1045,INNCY,Inner area cycle surveys,524945,181742,Great Western Road,Westminster,Inner,51.52078528,-0.200530123,0,1,3,0,0,0,5,27,0,0,94,61,10,5,34,335,2,109,0,0,9,0,85,0,0,47,6,0,0,9,2,91,3,13,1,0,2,1,0,0,2,0,6,0,0,1,0,0,0,0,POINT (524945 181742),238.3633858267717
INNCY062,1721,INNCY,Inner area cycle surveys,528501,188148,Archway Road,Haringey,Inner,51.57755697,-0.146967321,0,1,0,0,0,0,1,5,0,0,14,5,1,1,6,23,1,91,0,0,0,0,48,0,0,4,2,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,POINT (528501 188148),92.66756756756759
INNCY063,683,INNCY,Inner area cycle surveys,528746,183054,Albany Street,Camden,Inner,51.53172307,-0.145296733,0,0,8,0,0,1,1,1,0,0,25,20,11,17,24,245,15,129,0,3,6,0,71,0,0,17,6,0,0,3,1,5,0,1,0,1,1,4,0,0,0,0,2,0,0,2,0,0,0,0,POINT (528746 183054),213.118018018018
INNCY064,3814,INNCY,Inner area cycle surveys,525500,180523,Notting Hill Gate,Kensington & Chelsea,Inner,51.50970724,-0.192968643,0,0,3,0,0,0,1,39,1,0,121,52,8,6,22,311,7,87,0,0,13,0,66,0,0,25,8,1,2,7,0,89,0,5,2,0,1,5,0,0,0,0,12,0,0,1,0,0,0,0,POINT (525500 180523),222.44999999999993
INNCY065,443,INNCY,Inner area cycle surveys,525433,180044,Kensington Church Street,Kensington & Chelsea,Inner,51.50541734,-0.194103796,0,0,7,0,0,0,1,35,0,0,111,56,5,4,20,258,7,74,0,0,12,0,56,0,0,22,3,1,2,7,1,39,3,2,1,0,1,3,0,0,0,0,9,0,1,0,0,0,0,0,POINT (525433 180044),183.27350993377482
INNCY066,2973,INNCY,Inner area cycle surveys,526192,179640,Kensington Road,Westminster,Inner,51.50161781,-0.183318115,0,0,8,0,0,0,0,28,0,0,89,43,7,7,14,256,3,84,0,0,9,0,61,0,0,14,2,0,2,8,1,27,3,2,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,POINT (526192 179640),187.94166666666666
INNCY067,2060,INNCY,Inner area cycle surveys,525366,178040,Old Brompton Road,Kensington & Chelsea,Inner,51.48742223,-0.195779936,0,0,2,1,0,0,2,21,0,0,62,29,6,11,22,279,9,68,0,1,4,0,66,0,0,20,3,0,0,1,3,3,2,1,2,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,POINT (525366 178040),227.91178861788626
INNCY068,510,INNCY,Inner area cycle surveys,525575,178545,Earl's Court Road,Kensington & Chelsea,Inner,51.49191434,-0.192591904,0,0,6,0,0,0,2,36,0,0,95,36,5,8,24,271,6,81,0,0,2,0,67,0,0,20,4,0,0,7,1,6,6,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,POINT (525575 178545),220.36722689075629
INNCY069,551,INNCY,Inner area cycle surveys,525337,178371,Warwick Road,Kensington & Chelsea,Inner,51.49040336,-0.196079986,0,0,3,1,0,0,2,27,0,0,67,25,4,7,20,290,6,62,0,0,2,0,55,0,0,21,4,0,0,2,4,3,3,1,2,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,POINT (525337 178371),228.7608
INNCY070,3144,INNCY,Inner area cycle surveys,524034,178736,Hammersmith Road,Hammersmith & Fulham,Inner,51.4939707,-0.214709967,0,0,10,3,1,0,5,21,0,1,51,33,4,13,22,426,8,92,0,1,5,0,62,0,0,17,3,0,0,2,0,5,3,3,0,0,2,2,0,0,0,0,4,0,0,0,0,0,0,0,POINT (524034 178736),217.6938461538461
INNCY071,1702,INNCY,Inner area cycle surveys,522510,178605,King Street,Hammersmith & Fulham,Inner,51.49312535,-0.236697026,1,2,6,2,1,0,4,10,0,0,43,23,3,11,22,292,9,95,0,3,3,0,72,0,0,14,5,0,0,2,1,3,3,2,0,0,1,0,0,1,0,0,10,0,0,0,0,0,4,0,POINT (522510 178605),153.93858267716533
INNCY072,1201,INNCY,Inner area cycle surveys,523288,180683,Wood Lane,Hammersmith & Fulham,Inner,51.51163168,-0.224770519,0,1,9,0,0,0,2,10,0,0,66,37,2,5,36,296,6,79,0,2,6,0,71,0,0,19,6,0,1,13,3,73,0,4,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,POINT (523288 180683),198.48333333333323
INNCY073,3217,INNCY,Inner area cycle surveys,523005,178145,Hammersmith Bridge Road,Hammersmith & Fulham,Inner,51.48888387,-0.229730596,0,0,7,2,1,0,3,8,0,1,45,27,2,12,21,266,8,87,0,2,5,0,61,0,0,15,5,0,0,2,1,3,1,1,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,POINT (523005 178145),178.84495412844032
INNCY074,478,INNCY,Inner area cycle surveys,522190,178370,Great West Road,Hammersmith & Fulham,Inner,51.49108253,-0.241385402,0,0,0,1,0,0,0,6,0,0,32,12,0,8,9,231,3,60,0,1,1,0,55,0,0,9,3,0,0,1,1,2,2,3,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,0,POINT (522190 178370),131.767619047619
INNCY075,913,INNCY,Inner area cycle surveys,527067,178617,Fulham Road,Kensington & Chelsea,Inner,51.49222839,-0.171086734,0,0,3,0,0,0,0,56,0,0,155,66,15,10,26,348,4,117,0,1,14,0,81,0,0,14,3,0,1,16,5,162,2,19,1,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,POINT (527067 178617),290.9100502512564
INNCY076,736,INNCY,Inner area cycle surveys,528641,178627,Buckingham Palace Road,Westminster,Inner,51.49196267,-0.148423452,5,0,16,0,1,1,0,16,0,0,76,57,9,17,41,265,8,197,3,2,13,1,115,0,0,24,2,0,3,7,2,64,2,3,0,0,1,0,0,0,1,0,7,0,0,0,0,0,0,0,POINT (528641 178627),219.58232044198888
INNCY077,1782,INNCY,Inner area cycle surveys,527597,178335,King's Road (Belgravia),Kensington & Chelsea,Inner,51.48957485,-0.16355853,0,0,3,0,0,0,0,37,0,0,106,46,9,8,17,271,3,99,0,1,17,1,70,0,0,8,2,0,2,9,4,153,0,21,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,POINT (527597 178335),307.7339285714286
INNCY078,1347,INNCY,Inner area cycle surveys,528573,184249,Chalk Farm Road,Camden,Inner,51.54250157,-0.147353396,0,0,3,0,0,0,3,8,0,0,43,23,13,15,21,285,5,123,0,4,5,2,80,0,0,9,3,0,0,7,1,27,1,4,0,0,1,2,0,0,1,0,2,0,0,2,0,0,0,0,POINT (528573 184249),179.06339869281047
INNCY079,612,INNCY,Inner area cycle surveys,527569,182420,Park Road,Westminster,Inner,51.52629235,-0.162485213,4,0,3,2,0,0,2,41,0,0,69,47,1,9,32,190,7,101,0,0,38,0,64,0,0,28,3,1,1,4,6,49,6,1,1,1,1,3,0,0,1,0,5,0,0,0,0,0,0,0,POINT (527569 182420),238.85422535211265
INNCY080,1793,INNCY,Inner area cycle surveys,531957,184908,Highbury Grove,Islington,Inner,51.54764333,-0.098337296,0,0,0,0,0,0,1,4,0,0,49,39,6,13,22,246,3,139,0,1,0,0,75,0,0,26,6,0,0,5,1,24,2,11,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,POINT (531957 184908),166.9940540540541
INNCY081,2777,INNCY,Inner area cycle surveys,533567,185658,Stoke Newington Road,Hackney,Inner,51.55400462,-0.074847705,0,0,0,0,0,0,0,4,0,0,30,28,18,5,25,568,1,126,0,2,1,0,85,0,0,26,8,0,0,5,5,13,2,2,1,0,1,1,0,0,1,0,3,0,0,0,0,0,0,0,POINT (533567 185658),180.08648648648654
INNCY082,1743,INNCY,Inner area cycle surveys,534918,183094,Cambridge Heath Road,Tower Hamlets,Inner,51.53064278,-0.056355168,1,0,13,0,0,1,0,4,0,0,26,36,8,7,16,303,4,120,0,0,0,0,65,0,0,29,1,0,0,8,3,7,1,0,0,0,3,1,0,0,4,0,3,0,0,0,0,0,0,0,POINT (534918 183094),208.94044943820225
INNCY083,728,INNCY,Inner area cycle surveys,533062,174500,East Dulwich Road,Southwark,Inner,51.45385329,-0.086332834,0,0,0,0,0,0,0,3,0,0,3,7,0,0,0,90,0,70,0,0,0,0,54,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (533062 174500),106.98125000000002
INNCY084,1206,INNCY,Inner area cycle surveys,530631,175107,Acre Lane,Lambeth,Inner,51.4598738,-0.121075925,0,0,2,0,0,0,5,9,0,0,46,33,16,10,38,351,3,130,0,2,1,0,87,0,0,27,2,0,0,4,2,6,4,1,1,0,1,1,0,0,1,0,4,0,0,0,0,0,0,0,POINT (530631 175107),180.65747126436776
INNCY085,1329,INNCY,Inner area cycle surveys,524395,176093,Fulham High Street,Hammersmith & Fulham,Inner,51.47013856,-0.210442623,0,0,0,0,0,0,1,6,0,0,13,21,1,8,2,213,2,62,0,0,3,1,52,0,0,10,2,0,0,1,1,2,0,3,1,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,POINT (524395 176093),155.7138461538461
INNCY086,1176,INNCY,Inner area cycle surveys,525868,173232,Garratt Lane,Wandsworth,Inner,51.44410122,-0.190263989,0,0,0,0,0,0,1,13,0,0,12,15,2,7,16,89,0,39,0,2,1,0,39,0,0,7,0,0,0,2,1,2,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,POINT (525868 173232),127.21393442622946
INNCY087,1452,INNCY,Inner area cycle surveys,527703,175888,Latchmere Road,Wandsworth,Inner,51.46756007,-0.162916432,0,0,0,0,0,0,3,21,0,0,78,52,23,14,39,104,3,84,0,4,2,0,70,0,0,33,2,0,2,3,1,10,1,8,3,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,POINT (527703 175888),185.47953216374268
INNCY088,394,INNCY,Inner area cycle surveys,529275,171070,Mitcham Lane,Wandsworth,Inner,51.42390502,-0.142056172,0,0,0,0,0,0,1,1,0,0,0,3,0,2,2,64,1,70,0,0,3,0,68,0,0,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,POINT (529275 171070),122.36592592592588
INNCY089,4129,INNCY,Inner area cycle surveys,532446,177980,Walworth Road,Southwark,Inner,51.48527073,-0.093890197,3,0,1,0,0,0,5,3,0,0,34,23,4,19,31,212,0,94,0,1,5,0,68,0,0,27,4,0,1,3,0,10,2,3,1,0,0,6,0,0,3,0,3,0,0,0,0,0,0,0,POINT (532446 177980),222.28876404494392
INNCY090,2286,INNCY,Inner area cycle surveys,530119,177538,Wandsworth Road,Lambeth,Inner,51.48183829,-0.127547196,0,0,3,0,0,0,1,11,0,0,24,29,10,11,15,236,8,120,0,2,14,1,72,1,0,26,1,0,0,2,1,2,1,0,3,0,6,2,0,0,2,0,7,3,0,0,0,0,0,0,POINT (530119 177538),238.29933774834424
INNCY091,383,INNCY,Inner area cycle surveys,532893,172185,South Croxted Road,Southwark,Inner,51.43308908,-0.089632054,0,0,0,0,0,0,0,2,0,0,7,8,0,3,6,64,0,79,0,0,7,0,54,0,0,7,2,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,POINT (532893 172185),90.69756097560976
INNCY092,1132,INNCY,Inner area cycle surveys,537389,176163,Lewisham Way,Lewisham,Inner,51.4677648,-0.023451316,0,0,0,0,0,0,0,1,0,0,12,13,2,12,10,99,0,108,0,2,0,0,83,14,0,10,2,0,0,0,1,2,0,1,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,POINT (537389 176163),127.44538461538463
INNCY093,301,INNCY,Inner area cycle surveys,531000,173240,Christchurch Road,Lambeth,Inner,51.44301048,-0.116458259,0,0,0,0,0,0,1,4,1,0,10,10,2,6,19,162,0,96,0,1,0,0,67,0,0,23,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,POINT (531000 173240),145.05182481751822
INNCY094,438,INNCY,Inner area cycle surveys,534339,173344,Dulwich Common,Southwark,Inner,51.44316369,-0.068403623,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,31,0,50,0,0,0,0,50,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,POINT (534339 173344),82.66567164179108
