LocationID,Count,ProgID,SurveyDescription,Easting,Northing,Location,Borough,Functional cycling area,Latitude,Longitude,office_government_count,office_association_count,office_company_count,office_consulting_count,office_financial_count,office_coworking_count,office_lawyer_count,office_estate_agent_count,office_insurance_count,office_telecommunication_count,amenity_restaurant_count,amenity_cafe_count,amenity_bar_count,amenity_pub_count,amenity_fast_food_count,amenity_bicycle_parking_count,railway_subway_entrance_count,public_transport_platform_count,amenity_bus_station_count,amenity_taxi_count,amenity_parking_count,amenity_ferry_terminal_count,highway_bus_stop_count,amenity_parking_space_count,railway_tram_stop_count,shop_convenience_count,shop_supermarket_count,shop_mall_count,shop_department_store_count,shop_bakery_count,shop_butcher_count,shop_clothes_count,shop_hardware_count,shop_furniture_count,shop_electronics_count,leisure_park_count,leisure_sports_centre_count,leisure_playground_count,leisure_stadium_count,leisure_swimming_pool_count,leisure_pitch_count,leisure_track_count,leisure_fitness_centre_count,leisure_garden_count,leisure_nature_reserve_count,building_residential_count,building_house_count,building_detached_count,building_apartments_count,building_bungalow_count
INNCY523,75,INNCY,Inner area cycle surveys,526195,180577,Kensington Gardens (north),Westminster,Inner,51.5100379,-0.182939959,0,0,2,0,0,0,3,38,1,0,115,61,7,4,31,215,10,95,0,2,9,0,67,0,0,31,6,1,1,6,0,17,1,3,2,0,1,2,0,0,1,0,8,0,0,1,1,0,0,0
INNCY524,1147,INNCY,Inner area cycle surveys,526508,181549,Paddington Canal towpath,Westminster,Inner,51.51870324,-0.178083618,0,0,6,2,0,0,3,48,2,0,118,69,10,14,39,268,10,128,0,4,26,0,78,0,0,50,5,1,1,7,4,12,4,1,2,0,1,4,0,0,4,0,6,0,0,1,1,0,0,0
INNCY525,91,INNCY,Inner area cycle surveys,526346,186519,Hampstead Heath (Spaniards Road),Camden,Inner,51.56340415,-0.178634774,0,0,0,0,0,0,0,0,0,0,4,4,0,1,1,15,2,37,0,0,1,0,23,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
INNCY526,126,INNCY,Inner area cycle surveys,521990,181355,Wormwood Scrubs (Baybrook Street),Hammersmith & Fulham,Inner,51.51795255,-0.243233299,0,0,0,0,0,0,0,1,0,0,2,1,0,0,6,65,0,48,0,0,0,0,46,0,0,5,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
INNCY527,316,INNCY,Inner area cycle surveys,525135,179367,Holland Walk,Kensington & Chelsea,Inner,51.49939913,-0.198635145,0,0,8,1,0,0,1,33,0,0,96,40,4,2,21,278,2,64,0,0,8,0,48,0,0,21,1,0,2,7,1,28,4,2,1,0,0,1,0,0,0,0,8,0,1,0,0,0,0,0
INNCY528,127,INNCY,Inner area cycle surveys,528368,185715,Hampstead Heath (Gordon House Road),Camden,Inner,51.55572268,-0.149773438,1,0,4,0,0,0,1,10,1,0,23,14,3,8,10,197,2,86,0,1,3,0,56,0,0,14,4,0,0,2,2,1,0,1,0,0,1,4,0,0,0,0,3,0,0,0,0,0,1,0
INNCY529,1460,INNCY,Inner area cycle surveys,523822,182355,Grand Union Canal (Ladbroke Grove),Kensington & Chelsea,Inner,51.52654141,-0.216492491,0,0,0,0,0,0,3,3,0,0,16,22,1,0,9,194,1,74,0,0,1,0,59,0,0,24,2,0,0,4,0,11,0,5,2,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0
INNCY530,406,INNCY,Inner area cycle surveys,536928,185862,Hackney Marsh (east),Hackney,Inner,51.55503279,-0.026320458,0,0,1,0,0,0,0,0,0,0,2,4,0,0,0,60,0,53,0,0,2,0,34,0,0,3,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
INNCY531,477,INNCY,Inner area cycle surveys,531344,187354,Finsbury Park (Oxford Road entrance),Haringey,Inner,51.56976709,-0.106259775,0,0,1,0,0,1,0,8,1,0,37,28,3,7,33,188,11,116,0,4,0,0,68,0,0,22,4,0,0,5,8,16,2,3,1,0,0,4,0,0,0,0,4,0,0,0,0,0,1,0
INNCY532,311,INNCY,Inner area cycle surveys,535991,183382,Hertford Union Canal,Tower Hamlets,Inner,51.53297362,-0.040784894,1,0,1,0,0,0,1,5,0,0,11,18,1,3,10,161,0,102,0,1,1,0,51,0,0,13,1,0,0,1,1,1,0,1,1,0,1,0,0,1,2,0,2,0,0,0,0,0,0,0
INNCY533,380,INNCY,Inner area cycle surveys,534835,179745,Thames Path (Fulford Street),Southwark,Inner,51.50056757,-0.05883093,0,0,2,0,0,0,0,16,0,0,17,18,4,9,10,157,4,128,0,2,5,0,63,0,0,14,4,0,0,2,1,1,0,0,0,0,2,5,0,1,4,0,4,0,0,0,0,0,0,0
INNCY534,1779,INNCY,Inner area cycle surveys,536706,185430,Hackney Cut,Hackney,Inner,51.5512046,-0.029688345,0,0,2,2,0,3,0,3,0,0,17,11,2,0,8,128,2,86,0,0,2,0,51,0,0,10,1,0,0,1,0,0,0,2,0,1,0,0,0,0,2,0,4,1,0,0,0,0,0,0
INNCY535,176,INNCY,Inner area cycle surveys,536725,182377,Hamlets Way,Tower Hamlets,Inner,51.52376548,-0.030599151,2,0,0,0,0,0,2,3,1,0,8,18,0,4,17,110,2,151,0,2,2,0,75,0,0,19,2,0,0,3,2,3,0,2,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
INNCY536,1120,INNCY,Inner area cycle surveys,534327,185458,Hackney Downs,Hackney,Inner,51.5520271,-0.06396863,1,0,1,0,0,0,0,2,0,0,22,19,17,1,16,554,1,177,0,0,2,0,105,0,0,15,4,0,1,1,3,8,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
INNCY537,1593,INNCY,Inner area cycle surveys,536995,180236,Thames Path (Westferry Circus),Tower Hamlets,Inner,51.50446085,-0.027541073,2,0,7,2,1,1,4,23,0,0,59,31,11,7,67,164,8,120,0,6,6,2,60,0,0,19,7,0,1,3,0,20,1,0,2,0,1,3,0,0,4,0,5,1,0,0,0,0,0,0
INNCY538,25,INNCY,Inner area cycle surveys,531350,186023,Gillespie Park,Islington,Inner,51.55780473,-0.106670165,0,0,1,0,0,1,3,8,0,0,61,70,6,15,49,319,5,107,0,3,1,0,58,0,0,49,6,0,1,7,11,22,6,8,2,0,2,5,0,0,0,0,5,0,0,0,0,0,1,0
INNCY539,414,INNCY,Inner area cycle surveys,537754,179345,Pepper Street,Tower Hamlets,Inner,51.49626993,-0.016959871,1,1,6,2,1,1,4,22,0,0,47,26,7,4,59,113,2,122,0,6,2,0,61,0,0,17,7,0,1,2,1,10,1,0,2,0,1,0,0,0,5,0,8,0,0,0,0,0,0,0
INNCY540,393,INNCY,Inner area cycle surveys,539060,181306,Bow Creek,Tower Hamlets,Inner,51.51357195,0.002614059,0,0,1,0,0,3,1,2,0,0,20,24,6,1,30,99,5,134,0,0,1,1,68,0,0,22,7,0,0,2,1,3,0,1,2,0,2,1,0,0,3,0,9,0,1,0,0,0,0,0
INNCY541,207,INNCY,Inner area cycle surveys,531527,185055,Highbury Fields,Islington,Inner,51.54906463,-0.104480104,0,0,0,0,0,0,2,3,0,0,42,46,5,15,20,225,4,97,0,0,0,0,54,0,0,33,6,0,0,5,1,9,2,5,0,0,1,3,0,0,1,0,4,0,0,0,0,0,0,0
INNCY542,329,INNCY,Inner area cycle surveys,538361,183141,Three Mills Green,Newham,Inner,51.5302327,-0.006732804,1,0,3,0,0,1,2,3,0,0,4,14,2,1,8,99,4,79,0,1,4,0,41,0,0,11,3,0,0,2,0,1,0,1,0,0,0,4,0,0,5,0,6,0,0,0,0,0,0,0
INNCY543,179,INNCY,Inner area cycle surveys,534133,183261,Haggerston Park,Hackney,Inner,51.53233035,-0.067601584,1,1,13,0,0,3,0,3,0,0,43,57,11,9,19,474,2,136,0,1,1,0,79,0,0,31,4,0,1,8,4,12,1,1,0,0,2,1,0,0,7,0,5,0,0,0,0,0,0,0
INNCY544,702,INNCY,Inner area cycle surveys,536376,181173,Limehouse towpath,Tower Hamlets,Inner,51.51303046,-0.036092043,0,0,3,0,0,0,0,7,1,0,10,9,1,2,13,87,10,119,0,0,4,1,59,1,0,22,1,0,0,0,1,2,0,0,0,0,1,2,0,0,2,0,1,0,0,0,0,0,0,0
INNCY545,184,INNCY,Inner area cycle surveys,536410,179537,Bonding Yard Walk,Southwark,Inner,51.49832089,-0.036234581,0,0,0,0,0,0,0,12,0,0,11,13,1,3,9,88,5,122,0,0,5,3,61,0,0,12,0,0,0,0,0,4,0,0,0,0,1,4,0,0,2,0,6,0,0,0,0,0,0,0
INNCY546,510,INNCY,Inner area cycle surveys,535133,186639,North Millfields Recreation Ground,Hackney,Inner,51.56244748,-0.051897291,0,0,0,0,0,0,0,1,0,0,1,3,0,1,2,155,0,87,0,0,0,0,69,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
INNCY547,2344,INNCY,Inner area cycle surveys,535409,183437,Victoria Park (Bonner Hall bridge),Tower Hamlets,Inner,51.53360762,-0.049149326,1,0,12,0,0,1,0,4,0,0,24,31,8,4,12,295,4,131,0,0,0,0,68,0,0,20,1,0,0,6,2,2,1,0,0,0,3,1,0,0,3,0,5,0,0,0,0,0,0,0
INNCY548,516,INNCY,Inner area cycle surveys,532496,186081,Clissold Park,Hackney,Inner,51.55805817,-0.090127117,0,0,0,0,0,0,0,6,0,0,17,29,3,5,21,388,0,97,0,0,0,0,64,0,0,23,0,0,0,2,2,1,2,1,1,0,1,5,0,0,2,0,6,0,0,0,0,0,0,0
INNCY549,223,INNCY,Inner area cycle surveys,536442,181870,Mile End Park (south),Tower Hamlets,Inner,51.51927788,-0.034871957,0,0,0,0,0,0,2,4,1,0,9,11,1,3,17,94,8,145,0,1,0,0,72,1,0,25,1,0,0,0,1,3,0,0,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0
INNCY550,121,INNCY,Inner area cycle surveys,534602,187837,Lea Rowing Club,Hackney,Inner,51.5733398,-0.059094581,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,91,0,38,0,0,1,0,37,0,0,5,1,0,0,1,1,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
INNCY551,300,INNCY,Inner area cycle surveys,535889,184443,Well Street Common,Hackney,Inner,51.54253247,-0.041845332,2,0,1,0,0,0,0,2,0,0,10,13,5,0,11,257,0,132,0,0,2,0,68,0,0,7,1,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,5,1,0,0,0,0,0,0
INNCY552,307,INNCY,Inner area cycle surveys,537354,181583,Limehouse Cut,Tower Hamlets,Inner,51.51647805,-0.02184757,0,0,0,0,0,0,1,3,0,0,6,18,1,2,31,140,4,170,0,1,0,0,85,0,0,33,1,0,0,2,3,2,0,1,0,0,1,3,0,0,3,0,2,1,0,0,0,0,0,0
INNCY553,187,INNCY,Inner area cycle surveys,535732,179701,Adelphi Court,Southwark,Inner,51.49995768,-0.045932864,0,0,1,0,0,0,0,9,0,0,12,15,3,5,5,100,5,126,0,1,4,0,63,0,0,11,1,0,0,0,0,4,0,0,0,0,2,3,0,1,4,0,3,0,0,0,0,0,0,0
INNCY554,196,INNCY,Inner area cycle surveys,535490,186923,Leyton Marshes,Waltham Forest,Inner,51.56491397,-0.046640874,0,0,0,0,0,0,0,0,1,0,1,4,1,0,1,91,0,51,0,0,0,0,46,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
INNCY555,1782,INNCY,Inner area cycle surveys,532260,183380,Grand Regent's Canal (Shepherdes),Hackney,Inner,51.5338412,-0.09454374,0,2,5,1,0,2,1,5,1,0,93,50,14,22,38,405,2,163,0,2,2,0,98,0,0,31,12,0,0,5,3,35,0,16,3,0,2,3,0,0,1,0,5,0,0,0,0,0,0,0
INNCY556,649,INNCY,Inner area cycle surveys,537485,183808,Queen Elizabeth Park (Greenway),Newham,Inner,51.53644017,-0.019093185,6,0,4,2,0,5,0,5,0,0,21,23,5,4,11,181,2,120,0,0,3,0,59,0,0,17,3,0,0,2,0,6,0,0,0,0,1,2,0,1,3,0,8,0,0,0,0,0,0,0
INNCY557,426,INNCY,Inner area cycle surveys,534801,180534,Ornamental Canal,Tower Hamlets,Inner,51.50766586,-0.059019196,0,1,0,0,0,0,2,16,1,0,22,22,4,7,13,110,0,131,0,1,5,0,64,0,0,20,2,0,0,3,1,6,0,0,0,0,4,5,0,0,0,0,2,0,0,0,0,0,0,0
INNCY558,1231,INNCY,Inner area cycle surveys,530364,183516,Grand Union towpath (York Way),Islington,Inner,51.53550396,-0.12181297,0,0,8,0,1,0,2,5,0,0,66,81,15,24,40,296,14,127,0,4,6,0,75,1,0,30,2,0,1,3,2,40,1,2,1,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0
INNCY559,263,INNCY,Inner area cycle surveys,532351,175804,Ruskin Park (Northway Road),Lambeth,Inner,51.46573826,-0.096072004,0,0,7,0,0,0,2,4,0,0,4,10,1,6,12,142,0,98,0,0,1,0,68,0,0,16,0,0,0,5,1,0,2,1,1,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0
INNCY560,64,INNCY,Inner area cycle surveys,537912,179030,Crossharbour underpass,Tower Hamlets,Inner,51.49340083,-0.014808241,1,1,6,1,0,0,1,17,0,0,23,15,2,1,31,71,1,104,0,0,1,1,52,0,0,16,3,0,0,1,1,0,0,1,0,0,1,0,0,0,3,0,6,0,0,0,0,0,0,0
INNCY561,235,INNCY,Inner area cycle surveys,531510,177784,Kennington Park,Lambeth,Inner,51.48372759,-0.107435562,1,0,5,0,0,0,5,14,0,0,45,27,7,15,34,287,1,142,0,0,18,0,87,1,0,35,3,0,1,4,0,6,3,3,3,0,0,1,0,0,3,0,3,2,0,0,0,0,0,0
INNCY562,232,INNCY,Inner area cycle surveys,535392,178807,Southwark Park,Southwark,Inner,51.49200543,-0.051170811,0,0,3,0,0,0,0,6,0,0,11,16,3,7,9,117,5,129,0,1,1,0,71,0,0,13,3,0,0,2,0,4,0,0,0,0,1,3,0,1,4,0,6,0,0,0,0,0,0,0
INNCY563,378,INNCY,Inner area cycle surveys,537443,176647,Brookmill Park,Lewisham,Inner,51.47210099,-0.022486334,0,0,1,0,0,0,2,3,0,0,22,28,9,16,11,128,0,104,0,1,3,0,71,14,0,17,2,0,0,1,2,2,0,1,0,0,0,1,0,0,0,0,9,0,0,0,1,0,0,0
INNCY564,175,INNCY,Inner area cycle surveys,534581,174920,Peckham Rye Park,Southwark,Inner,51.45726888,-0.064324723,0,0,0,0,0,0,0,1,0,0,3,3,0,1,0,130,0,65,0,0,0,0,65,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
INNCY565,3067,INNCY,Inner area cycle surveys,533931,177530,Surrey Canal path,Southwark,Inner,51.48087745,-0.072686516,0,0,0,0,0,0,1,0,0,0,6,7,0,4,11,153,0,84,1,1,1,0,63,0,0,8,3,1,0,1,0,3,1,0,0,0,0,10,0,0,4,0,1,0,0,1,0,0,0,0
INNCY567,42,INNCY,Inner area cycle surveys,532744,173106,Dulwich sports ground,Southwark,Inner,51.44140061,-0.091429275,0,0,0,0,0,0,0,2,0,0,7,7,0,1,0,66,0,54,0,0,0,0,37,0,0,3,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INNCY568,202,INNCY,Inner area cycle surveys,538116,178524,Island Gardens (Millwall Park),Tower Hamlets,Inner,51.48880413,-0.012069393,0,0,1,0,0,0,2,8,0,0,29,29,1,9,14,72,2,90,0,0,0,2,45,0,0,13,2,0,1,4,1,9,0,2,0,0,1,0,0,0,3,0,2,0,0,0,0,0,0,0
INNCY569,596,INNCY,Inner area cycle surveys,536374,177345,Woodpecker Road,Lewisham,Inner,51.47863181,-0.037598871,0,0,2,0,0,0,0,4,0,0,16,25,7,10,12,90,0,83,0,1,5,0,55,0,0,12,0,0,0,0,3,1,0,0,0,0,1,1,0,0,2,0,2,0,0,0,1,0,0,0
INNCY570,221,INNCY,Inner area cycle surveys,531662,176588,Myatt's Fields,Lambeth,Inner,51.47294431,-0.105693175,0,0,8,0,0,1,5,6,0,0,18,21,4,10,22,215,0,124,0,1,4,0,84,0,0,31,2,0,0,2,2,0,2,1,0,1,0,3,0,0,3,0,2,0,0,0,0,0,0,0
INNCY571,71,INNCY,Inner area cycle surveys,537316,175542,Hilly Fields Park,Lewisham,Inner,51.46220209,-0.0247426,0,0,0,0,0,0,1,5,0,0,10,13,3,6,20,93,0,105,0,2,0,0,86,1,0,13,4,0,0,3,2,3,3,1,1,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0
INNCY572,1286,INNCY,Inner area cycle surveys,531297,174579,Brockwell Park,Lambeth,Inner,51.45497491,-0.111690879,0,0,3,0,0,0,0,3,0,0,24,16,5,4,22,232,2,128,0,0,0,0,75,0,0,10,2,0,0,3,2,5,2,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0
INNCY573,25,INNCY,Inner area cycle surveys,532335,171245,Norwood Park,Lambeth,Inner,51.42477215,-0.098005339,0,0,0,0,0,0,0,0,0,0,3,8,1,6,17,41,0,82,0,0,6,0,60,0,0,16,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
INNCY574,984,INNCY,Inner area cycle surveys,524256,175892,Bishop's Park,Hammersmith & Fulham,Inner,51.46836266,-0.212513395,0,0,0,0,0,0,1,9,0,0,11,17,1,8,1,185,0,65,0,0,3,1,55,0,0,10,1,0,0,0,0,2,0,1,1,0,3,1,0,0,0,0,2,0,0,1,0,0,0,0
INNCY575,891,INNCY,Inner area cycle surveys,527389,177399,Thames Path (Albert Bridge),Wandsworth,Inner,51.48120998,-0.166890162,0,0,0,0,0,0,0,12,0,0,52,14,3,10,5,160,0,51,0,0,12,1,47,0,0,9,4,0,0,4,2,42,0,7,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
INNCY576,71,INNCY,Inner area cycle surveys,523498,172769,Inner Park Ride,Wandsworth,Inner,51.44046137,-0.224509749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,36,0,0,0,0,36,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INNCY577,845,INNCY,Inner area cycle surveys,526016,177572,Brompton Cemetery,Kensington & Chelsea,Inner,51.48307199,-0.186590059,0,0,0,0,0,0,2,21,0,0,68,32,11,15,10,233,6,87,0,1,18,0,81,0,0,14,1,0,0,3,3,17,1,13,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
INNCY578,858,INNCY,Inner area cycle surveys,526680,176569,Thames Path (Vicarage Crescent),Wandsworth,Inner,51.4739099,-0.17739211,0,0,2,0,0,0,1,6,0,0,32,18,4,11,10,171,0,75,0,1,11,2,71,0,0,20,2,0,0,2,2,3,0,12,2,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
INNCY579,1417,INNCY,Inner area cycle surveys,525494,175148,Bell Lane Creek,Wandsworth,Inner,51.46140336,-0.194963593,0,0,1,0,0,0,1,4,0,0,16,12,1,1,10,140,0,74,0,1,1,1,60,0,0,12,2,0,1,1,0,8,0,5,1,0,6,0,0,0,4,0,7,0,0,0,0,0,0,0
INNCY580,1439,INNCY,Inner area cycle surveys,526577,175961,Thames Path (Bridges Court),Wandsworth,Inner,51.46846886,-0.179091918,0,0,2,0,0,0,3,6,0,0,24,38,5,8,21,163,3,88,0,3,4,2,77,0,0,26,0,0,0,2,2,7,0,9,1,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0
INNCY581,275,INNCY,Inner area cycle surveys,523042,172329,Wimbledon Common (Windmill Road),Merton,Inner,51.43660611,-0.231220042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INNCY582,859,INNCY,Inner area cycle surveys,528865,171819,Tooting Bec Athletics Track,Wandsworth,Inner,51.43072947,-0.147677607,0,0,1,0,0,0,1,2,0,0,2,4,0,2,1,43,2,43,0,0,2,0,43,0,0,5,1,0,0,1,0,0,1,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,1,0
INNCY583,348,INNCY,Inner area cycle surveys,523595,173603,Tibbet's Corner,Wandsworth,Inner,51.44793558,-0.222823885,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,9,0,51,0,0,1,0,51,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
INNCY584,552,INNCY,Inner area cycle surveys,525626,174089,King George's Park,Wandsworth,Inner,51.45185682,-0.193440325,0,0,1,0,0,0,1,6,0,0,13,16,1,1,13,126,0,73,0,1,0,0,60,0,0,7,2,0,1,1,0,9,1,0,1,0,3,0,0,0,0,0,7,0,0,0,1,0,0,0
INNCY585,481,INNCY,Inner area cycle surveys,526461,170102,Merton Abbey,Merton,Inner,51.4158398,-0.182852239,0,0,1,0,0,0,2,2,0,0,17,10,0,7,3,80,2,46,0,0,2,0,45,0,0,15,2,0,2,0,0,3,0,0,1,0,1,0,0,0,2,0,3,0,1,0,0,0,1,0
INNCY586,567,INNCY,Inner area cycle surveys,522989,177968,Thames Path (Hammersmith Bridge),Richmond upon Thames,Inner,51.48729662,-0.230022531,0,0,5,2,1,0,3,7,0,0,40,24,2,10,20,240,8,84,0,2,5,0,60,0,0,13,5,0,0,2,0,3,0,1,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0
INNCY587,910,INNCY,Inner area cycle surveys,526454,176537,Thames Path (Imperial Wharf),Hammersmith & Fulham,Inner,51.47367283,-0.180655842,0,0,2,0,0,0,2,5,0,0,29,18,4,10,12,188,0,86,0,0,10,2,81,0,0,21,1,0,0,2,1,3,1,21,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0
INNCY588,323,INNCY,Inner area cycle surveys,529542,172883,Tooting Bec Common,Wandsworth,Inner,51.44013722,-0.137555662,0,0,1,0,0,0,0,0,0,0,15,8,4,2,3,79,0,54,0,0,1,0,49,0,0,5,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
INNCY589,1007,INNCY,Inner area cycle surveys,527410,173985,Wandsworth Common,Wandsworth,Inner,51.45052394,-0.167817268,0,0,0,0,1,0,0,11,0,0,24,3,2,5,1,57,0,45,0,0,0,0,45,0,0,6,1,0,0,4,1,11,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
INNCY590,1905,INNCY,Inner area cycle surveys,526433,179450,Queens Gate,Westminster,Inner,51.49985649,-0.17991589,0,0,6,0,0,0,0,29,0,0,114,62,8,7,24,250,5,94,0,1,8,0,70,0,0,15,2,0,2,12,2,31,2,5,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
INNCY591,698,INNCY,Inner area cycle surveys,529106,185196,Leighton Road,Camden,Inner,51.55089036,-0.13932465,1,0,4,0,0,0,0,9,1,0,24,13,3,9,17,282,3,128,0,1,4,0,76,0,0,17,7,0,0,3,3,3,0,1,0,0,1,4,0,0,0,0,2,0,0,0,0,0,1,0
INNCY592,482,INNCY,Inner area cycle surveys,537369,181594,Bow Common Lane (bridge over Limehouse Cut),Tower Hamlets,Inner,51.51657325,-0.021627245,0,0,1,0,0,0,1,3,0,0,6,17,1,2,31,140,4,170,0,1,0,0,85,0,0,32,1,0,0,2,3,2,0,1,0,0,1,3,0,0,3,0,2,1,0,0,0,0,0,0
INNCY593,1013,INNCY,Inner area cycle surveys,530082,184600,Market Road,Islington,Inner,51.5453104,-0.125476238,0,0,3,0,0,0,0,0,0,0,18,22,3,12,14,172,1,109,0,0,1,0,69,0,0,19,5,0,0,2,1,7,0,2,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0
INNCY594,694,INNCY,Inner area cycle surveys,532069,184606,Grange Grove,Islington,Inner,51.54490325,-0.096836264,0,0,0,0,0,0,0,5,0,0,66,39,9,19,21,234,2,150,0,1,0,0,86,0,0,24,7,0,0,6,3,32,2,17,1,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0
INNCY595,113,INNCY,Inner area cycle surveys,535893,174870,Brenchley Gardens,Southwark,Inner,51.45650643,-0.04547165,0,1,0,0,0,0,2,7,0,0,5,9,1,4,17,69,0,59,0,1,0,0,56,0,0,16,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INNCY596,759,INNCY,Inner area cycle surveys,531562,176363,Akerman Road,Lambeth,Inner,51.47094556,-0.107215844,0,0,7,0,0,0,4,1,0,0,23,17,5,9,26,244,0,114,0,0,2,0,79,0,0,30,2,0,0,4,2,1,5,1,2,1,0,2,0,0,3,0,3,1,0,0,0,0,0,0
INNCY597,374,INNCY,Inner area cycle surveys,524704,173281,Augustus Road,Wandsworth,Inner,51.44479883,-0.206986787,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,41,0,42,0,0,0,0,42,0,0,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QWPCY007,3573,QWPCY,Quietway cycle surveys,533453,178922,Willow Walk,Southwark,Inner,51.49349943,-0.079040218,1,0,3,0,0,0,1,1,0,0,32,23,9,20,20,234,0,142,0,0,2,0,82,0,0,24,7,0,0,5,2,0,0,0,0,0,0,4,0,0,4,0,2,0,0,0,0,0,0,0
QWPCY008,2750,QWPCY,Quietway cycle surveys,533872,178468,Oxley Close,Southwark,Inner,51.48932065,-0.073180341,1,0,1,0,0,0,1,0,0,0,7,12,0,15,7,138,0,107,0,1,0,0,70,0,0,8,2,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,2,0,0,0,0,0,0,0
QWPCY010,1332,QWPCY,Quietway cycle surveys,535866,177962,Canal Road,Lewisham,Inner,51.48429846,-0.044672363,0,0,7,0,0,0,3,5,0,0,8,9,1,3,4,64,0,88,0,0,1,0,57,0,0,12,0,0,0,0,0,1,1,0,0,0,0,4,0,0,2,0,2,0,0,0,0,0,0,0
QWPCY011,583,QWPCY,Quietway cycle surveys,536662,177701,Childers Street,Lewisham,Inner,51.48176145,-0.033316659,0,0,3,0,0,0,0,4,0,0,16,25,9,10,14,130,0,92,0,1,5,1,55,0,0,14,0,0,0,1,3,2,0,0,0,0,0,2,0,0,3,0,3,0,0,0,1,0,0,0
QWPCY012,790,QWPCY,Quietway cycle surveys,537162,177489,Deptford High Street,Lewisham,Inner,51.47973547,-0.026202981,0,0,3,0,0,0,3,3,0,0,22,32,10,13,12,131,0,92,0,2,5,1,53,1,0,18,2,0,0,1,3,2,0,1,0,0,0,1,0,0,3,0,7,0,0,0,1,0,0,0
QWPCY016,549,QWPCY,Quietway cycle surveys,537647,177316,Deptford Creek Bridge,Lewisham,Inner,51.47806317,-0.019290619,0,0,2,0,0,0,4,8,0,0,35,42,9,19,15,132,1,99,0,2,1,1,54,14,0,18,2,0,0,4,1,10,0,1,0,0,0,2,0,0,1,0,6,0,0,0,0,0,0,0
QWPCY024,553,QWPCY,Quietway cycle surveys,535653,187185,Leyton Marshes,Waltham Forest,Inner,51.56722918,-0.044189665,0,0,0,0,0,0,0,0,1,0,2,5,1,0,1,58,0,26,0,0,0,0,26,0,0,4,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
